Date,Time,PM10,PM2.5,SO2,CO,O3,NO2,Max,Critical Component,Category
7/4/2021,05:00:00,26,52,,6,,5,52,PM2.5,Moderate
7/4/2021,06:00:00,26,52,,7,,5,52,PM2.5,Moderate
7/4/2021,07:00:00,,,,,,,0,,Good
7/4/2021,08:00:00,26,52,,6,,5,52,PM2.5,Moderate
7/4/2021,09:00:00,,,,,,,0,,Good
7/4/2021,10:00:00,,,,,,,0,,Good
7/4/2021,11:00:00,27,52,,7,,5,52,PM2.5,Moderate
7/4/2021,12:00:00,,,,,,,0,,Good
7/4/2021,13:00:00,,,,,,,0,,Good
7/4/2021,14:00:00,,,,,,,0,,Good
7/4/2021,15:00:00,,,,,,,0,,Good
7/4/2021,16:00:00,,,,,,,0,,Good
7/4/2021,17:00:00,,,,,,,0,,Good
7/4/2021,18:00:00,,,,,,,0,,Good
7/4/2021,19:00:00,,,,,,,0,,Good
7/4/2021,20:00:00,,,,,,,0,,Good
7/4/2021,21:00:00,,,,,,,0,,Good
7/4/2021,22:00:00,,,,,,,0,,Good
7/4/2021,23:00:00,,,,,,,0,,Good
7/5/2021,00:00:00,,,,,,,0,,Good
7/5/2021,01:00:00,,,,,,,0,,Good
7/5/2021,02:00:00,,,,,,,0,,Good
7/5/2021,03:00:00,,,,,,,0,,Good
7/5/2021,04:00:00,,,,,,,0,,Good
7/5/2021,05:00:00,,,,,,,0,,Good
7/5/2021,06:00:00,,,,,,,0,,Good
7/5/2021,07:00:00,,,,,,,0,,Good
7/5/2021,08:00:00,,,,,,,0,,Good
7/5/2021,09:00:00,,,,,,,0,,Good
7/5/2021,10:00:00,,,,,,,0,,Good
7/5/2021,11:00:00,,,,,,,0,,Good
7/5/2021,12:00:00,,,,,,,0,,Good
7/5/2021,13:00:00,,,,,,,0,,Good
7/5/2021,14:00:00,,,,,,,0,,Good
7/5/2021,15:00:00,,,,,,,0,,Good
7/5/2021,16:00:00,,,,,,,0,,Good
7/5/2021,17:00:00,,,,,,,0,,Good
7/5/2021,18:00:00,,,,,,,0,,Good
7/5/2021,19:00:00,,,,,,,0,,Good
7/5/2021,20:00:00,,,,,,,0,,Good
7/5/2021,21:00:00,,,,,,,0,,Good
7/5/2021,22:00:00,,,,,,,0,,Good
7/5/2021,23:00:00,,,,,,,0,,Good
7/6/2021,00:00:00,,,,,,,0,,Good
7/6/2021,01:00:00,,,,,,,0,,Good
7/6/2021,02:00:00,,,,,,,0,,Good
7/6/2021,03:00:00,,,,,,,0,,Good
7/6/2021,04:00:00,16,35,,9,,3,35,PM2.5,Good
7/6/2021,05:00:00,16,34,,8,,3,34,PM2.5,Good
7/6/2021,06:00:00,15,34,,9,,3,34,PM2.5,Good
7/6/2021,07:00:00,16,35,,9,,3,35,PM2.5,Good
7/6/2021,08:00:00,16,36,,12,,3,36,PM2.5,Good
7/6/2021,09:00:00,16,36,,13,,3,36,PM2.5,Good
7/6/2021,10:00:00,16,35,,12,,3,35,PM2.5,Good
7/6/2021,11:00:00,16,35,,12,,3,35,PM2.5,Good
7/6/2021,12:00:00,16,35,,12,,3,35,PM2.5,Good
7/6/2021,13:00:00,16,34,,12,,3,34,PM2.5,Good
7/6/2021,14:00:00,15,34,,12,,3,34,PM2.5,Good
7/6/2021,15:00:00,15,34,,12,,3,34,PM2.5,Good
7/6/2021,16:00:00,15,33,,12,,3,33,PM2.5,Good
7/6/2021,17:00:00,15,33,,12,,3,33,PM2.5,Good
7/6/2021,18:00:00,15,32,,12,,3,32,PM2.5,Good
7/6/2021,19:00:00,14,31,,12,,3,31,PM2.5,Good
7/6/2021,20:00:00,14,31,,12,,3,31,PM2.5,Good
7/6/2021,21:00:00,14,30,,11,,3,30,PM2.5,Good
7/6/2021,22:00:00,14,31,,12,,3,31,PM2.5,Good
7/6/2021,23:00:00,15,32,,12,,3,32,PM2.5,Good
7/7/2021,00:00:00,15,33,,12,,3,33,PM2.5,Good
7/7/2021,01:00:00,15,34,,12,,3,34,PM2.5,Good
7/7/2021,02:00:00,16,34,,12,,3,34,PM2.5,Good
7/7/2021,03:00:00,16,34,,12,,3,34,PM2.5,Good
7/7/2021,04:00:00,16,34,,12,,3,34,PM2.5,Good
7/7/2021,05:00:00,16,34,,12,,4,34,PM2.5,Good
7/7/2021,06:00:00,16,34,,12,,4,34,PM2.5,Good
7/7/2021,07:00:00,15,33,,13,,4,33,PM2.5,Good
7/7/2021,08:00:00,16,34,,11,,3,34,PM2.5,Good
7/7/2021,09:00:00,17,36,,11,,3,36,PM2.5,Good
7/7/2021,10:00:00,18,38,,11,,3,38,PM2.5,Good
7/7/2021,11:00:00,18,39,,11,,3,39,PM2.5,Good
7/7/2021,12:00:00,19,40,,11,,3,40,PM2.5,Good
7/7/2021,13:00:00,20,41,,11,,4,41,PM2.5,Good
7/7/2021,14:00:00,21,43,,10,,4,43,PM2.5,Good
7/7/2021,15:00:00,21,44,,10,,4,44,PM2.5,Good
7/7/2021,16:00:00,21,44,,10,,4,44,PM2.5,Good
7/7/2021,17:00:00,22,45,,10,,4,45,PM2.5,Good
7/7/2021,18:00:00,22,46,,10,,4,46,PM2.5,Good
7/7/2021,19:00:00,23,47,,11,,4,47,PM2.5,Good
7/7/2021,20:00:00,23,47,,11,,4,47,PM2.5,Good
7/7/2021,21:00:00,23,48,,11,,4,48,PM2.5,Good
7/7/2021,22:00:00,23,48,,11,,4,48,PM2.5,Good
7/7/2021,23:00:00,23,47,,11,,4,47,PM2.5,Good
7/8/2021,00:00:00,23,47,,11,,4,47,PM2.5,Good
7/8/2021,01:00:00,23,47,,11,,4,47,PM2.5,Good
7/8/2021,02:00:00,23,47,,11,,4,47,PM2.5,Good
7/8/2021,03:00:00,23,48,,11,,4,48,PM2.5,Good
7/8/2021,04:00:00,23,48,,11,,4,48,PM2.5,Good
7/8/2021,05:00:00,24,49,,11,,4,49,PM2.5,Good
7/8/2021,06:00:00,24,50,,11,,4,50,PM2.5,Good
7/8/2021,07:00:00,24,50,,10,,4,50,PM2.5,Good
7/8/2021,08:00:00,23,48,,9,,4,48,PM2.5,Good
7/8/2021,09:00:00,23,48,,9,,4,48,PM2.5,Good
7/8/2021,10:00:00,23,47,,8,,4,47,PM2.5,Good
7/8/2021,11:00:00,23,47,,8,,4,47,PM2.5,Good
7/8/2021,12:00:00,23,47,,8,,4,47,PM2.5,Good
7/8/2021,13:00:00,22,47,,8,,3,47,PM2.5,Good
7/8/2021,14:00:00,22,46,,8,,3,46,PM2.5,Good
7/8/2021,15:00:00,22,46,,8,,3,46,PM2.5,Good
7/8/2021,16:00:00,22,46,,8,,3,46,PM2.5,Good
7/8/2021,17:00:00,22,46,,8,,3,46,PM2.5,Good
7/8/2021,18:00:00,22,46,,8,,3,46,PM2.5,Good
7/8/2021,19:00:00,22,45,,8,,3,45,PM2.5,Good
7/8/2021,20:00:00,22,45,,8,,3,45,PM2.5,Good
7/8/2021,21:00:00,22,45,,8,,3,45,PM2.5,Good
7/8/2021,22:00:00,22,46,,7,,3,46,PM2.5,Good
7/8/2021,23:00:00,22,45,,7,,3,45,PM2.5,Good
7/9/2021,00:00:00,22,45,,8,,3,45,PM2.5,Good
7/9/2021,01:00:00,22,45,,8,,3,45,PM2.5,Good
7/9/2021,02:00:00,22,46,,8,,3,46,PM2.5,Good
7/9/2021,03:00:00,22,47,,8,,3,47,PM2.5,Good
7/9/2021,04:00:00,22,47,,8,,3,47,PM2.5,Good
7/9/2021,05:00:00,23,48,,8,,3,48,PM2.5,Good
7/9/2021,06:00:00,23,48,,8,,3,48,PM2.5,Good
7/9/2021,07:00:00,24,50,,8,,3,50,PM2.5,Good
7/9/2021,08:00:00,25,51,,9,,3,51,PM2.5,Moderate
7/9/2021,09:00:00,25,51,,11,,3,51,PM2.5,Moderate
7/9/2021,10:00:00,25,51,,11,,3,51,PM2.5,Moderate
7/9/2021,11:00:00,25,51,,11,,3,51,PM2.5,Moderate
7/9/2021,12:00:00,26,51,,12,,3,51,PM2.5,Moderate
7/9/2021,13:00:00,26,52,,12,,3,52,PM2.5,Moderate
7/9/2021,14:00:00,27,52,,13,,2,52,PM2.5,Moderate
7/9/2021,15:00:00,27,52,,13,,2,52,PM2.5,Moderate
7/9/2021,16:00:00,27,52,,13,,2,52,PM2.5,Moderate
7/9/2021,17:00:00,27,52,,13,,2,52,PM2.5,Moderate
7/9/2021,18:00:00,27,53,,13,,2,53,PM2.5,Moderate
7/9/2021,19:00:00,28,53,,13,,2,53,PM2.5,Moderate
7/9/2021,20:00:00,27,53,,13,,3,53,PM2.5,Moderate
7/9/2021,21:00:00,27,52,,12,,3,52,PM2.5,Moderate
7/9/2021,22:00:00,27,52,,13,,3,52,PM2.5,Moderate
7/9/2021,23:00:00,27,52,,12,,3,52,PM2.5,Moderate
7/10/2021,00:00:00,26,51,,12,,3,51,PM2.5,Moderate
7/10/2021,01:00:00,25,50,,11,,3,50,PM2.5,Good
7/10/2021,02:00:00,24,50,,11,,3,50,PM2.5,Good
7/10/2021,03:00:00,24,48,,11,,3,48,PM2.5,Good
7/10/2021,04:00:00,23,47,,10,,3,47,PM2.5,Good
7/10/2021,05:00:00,23,47,,10,,3,47,PM2.5,Good
7/10/2021,06:00:00,22,46,,9,,3,46,PM2.5,Good
7/10/2021,07:00:00,21,43,,9,,3,43,PM2.5,Good
7/10/2021,08:00:00,20,42,,9,,2,42,PM2.5,Good
7/10/2021,09:00:00,20,41,,7,,2,41,PM2.5,Good
7/10/2021,10:00:00,19,40,,7,,2,40,PM2.5,Good
7/10/2021,11:00:00,18,38,,6,,2,38,PM2.5,Good
7/10/2021,12:00:00,17,36,,5,,2,36,PM2.5,Good
7/10/2021,13:00:00,16,34,,5,,2,34,PM2.5,Good
7/10/2021,14:00:00,15,33,,4,,2,33,PM2.5,Good
7/10/2021,15:00:00,15,31,,4,,2,31,PM2.5,Good
7/10/2021,16:00:00,15,31,,3,,2,31,PM2.5,Good
7/10/2021,17:00:00,15,31,,3,,3,31,PM2.5,Good
7/10/2021,18:00:00,15,32,,3,,3,32,PM2.5,Good
7/10/2021,19:00:00,16,33,,2,,3,33,PM2.5,Good
7/10/2021,20:00:00,16,34,,2,,3,34,PM2.5,Good
7/10/2021,21:00:00,17,35,,2,,3,35,PM2.5,Good
7/10/2021,22:00:00,17,35,,2,,3,35,PM2.5,Good
7/10/2021,23:00:00,17,35,,3,,3,35,PM2.5,Good
7/11/2021,00:00:00,18,36,,3,,4,36,PM2.5,Good
7/11/2021,01:00:00,19,38,,4,,4,38,PM2.5,Good
7/11/2021,02:00:00,20,40,,4,,4,40,PM2.5,Good
7/11/2021,03:00:00,20,41,,5,,4,41,PM2.5,Good
7/11/2021,04:00:00,21,43,,5,,4,43,PM2.5,Good
7/11/2021,05:00:00,22,44,,6,,4,44,PM2.5,Good
7/11/2021,06:00:00,22,44,,6,,4,44,PM2.5,Good
7/11/2021,07:00:00,22,45,,6,,4,45,PM2.5,Good
7/11/2021,08:00:00,22,45,,6,,4,45,PM2.5,Good
7/11/2021,09:00:00,22,44,,6,,4,44,PM2.5,Good
7/11/2021,10:00:00,22,44,,6,,4,44,PM2.5,Good
7/11/2021,11:00:00,22,44,,6,,4,44,PM2.5,Good
7/11/2021,12:00:00,22,44,,6,,4,44,PM2.5,Good
7/11/2021,13:00:00,22,44,,6,,4,44,PM2.5,Good
7/11/2021,14:00:00,22,44,,6,,4,44,PM2.5,Good
7/11/2021,15:00:00,22,44,,6,,4,44,PM2.5,Good
7/11/2021,16:00:00,22,44,,6,,4,44,PM2.5,Good
7/11/2021,17:00:00,21,43,,6,,4,43,PM2.5,Good
7/11/2021,18:00:00,21,42,,6,,4,42,PM2.5,Good
7/11/2021,19:00:00,21,42,,6,,4,42,PM2.5,Good
7/11/2021,20:00:00,22,43,,6,,4,43,PM2.5,Good
7/11/2021,21:00:00,22,44,,6,,4,44,PM2.5,Good
7/11/2021,22:00:00,22,44,,6,,4,44,PM2.5,Good
7/11/2021,23:00:00,22,45,,6,,4,45,PM2.5,Good
7/12/2021,00:00:00,22,45,,6,,4,45,PM2.5,Good
7/12/2021,01:00:00,21,44,,5,,4,44,PM2.5,Good
7/12/2021,02:00:00,20,43,,5,,4,43,PM2.5,Good
7/12/2021,03:00:00,20,41,,4,,4,41,PM2.5,Good
7/12/2021,04:00:00,19,39,,4,,4,39,PM2.5,Good
7/12/2021,05:00:00,18,39,,4,,4,39,PM2.5,Good
7/12/2021,06:00:00,18,39,,4,,4,39,PM2.5,Good
7/12/2021,07:00:00,18,39,,4,,4,39,PM2.5,Good
7/12/2021,08:00:00,18,39,,5,,5,39,PM2.5,Good
7/12/2021,09:00:00,19,41,,5,,5,41,PM2.5,Good
7/12/2021,10:00:00,20,42,,5,,5,42,PM2.5,Good
7/12/2021,11:00:00,20,44,,6,,5,44,PM2.5,Good
7/12/2021,12:00:00,21,44,,6,,5,44,PM2.5,Good
7/12/2021,13:00:00,21,45,,7,,5,45,PM2.5,Good
7/12/2021,14:00:00,22,46,,7,,5,46,PM2.5,Good
7/12/2021,15:00:00,22,47,,8,,5,47,PM2.5,Good
7/12/2021,16:00:00,22,47,,8,,5,47,PM2.5,Good
7/12/2021,17:00:00,23,48,,9,,5,48,PM2.5,Good
7/12/2021,18:00:00,23,49,,9,,4,49,PM2.5,Good
7/12/2021,19:00:00,23,49,,9,,4,49,PM2.5,Good
7/12/2021,20:00:00,22,47,,9,,4,47,PM2.5,Good
7/12/2021,21:00:00,21,45,,9,,4,45,PM2.5,Good
7/12/2021,22:00:00,21,44,,9,,4,44,PM2.5,Good
7/12/2021,23:00:00,20,42,,8,,4,42,PM2.5,Good
7/13/2021,00:00:00,20,42,,8,,3,42,PM2.5,Good
7/13/2021,01:00:00,20,43,,8,,3,43,PM2.5,Good
7/13/2021,02:00:00,20,43,,8,,3,43,PM2.5,Good
7/13/2021,03:00:00,21,43,,8,,3,43,PM2.5,Good
7/13/2021,04:00:00,21,43,,8,,3,43,PM2.5,Good
7/13/2021,05:00:00,21,43,,8,,3,43,PM2.5,Good
7/13/2021,06:00:00,20,42,,8,,3,42,PM2.5,Good
7/13/2021,07:00:00,20,42,,8,,3,42,PM2.5,Good
7/13/2021,08:00:00,20,42,,7,,3,42,PM2.5,Good
7/13/2021,09:00:00,19,41,,7,,3,41,PM2.5,Good
7/13/2021,10:00:00,19,40,,7,,3,40,PM2.5,Good
7/13/2021,11:00:00,19,39,,7,,3,39,PM2.5,Good
7/13/2021,12:00:00,19,40,,7,,3,40,PM2.5,Good
7/13/2021,13:00:00,19,39,,7,,3,39,PM2.5,Good
7/13/2021,14:00:00,19,39,,7,,3,39,PM2.5,Good
7/13/2021,15:00:00,18,38,,7,,3,38,PM2.5,Good
7/13/2021,16:00:00,18,38,,7,,3,38,PM2.5,Good
7/13/2021,17:00:00,18,37,,6,,3,37,PM2.5,Good
7/13/2021,18:00:00,17,36,,6,,3,36,PM2.5,Good
7/13/2021,19:00:00,17,36,,6,,3,36,PM2.5,Good
7/13/2021,20:00:00,17,36,,6,,3,36,PM2.5,Good
7/13/2021,21:00:00,17,36,,6,,3,36,PM2.5,Good
7/13/2021,22:00:00,17,36,,6,,3,36,PM2.5,Good
7/13/2021,23:00:00,17,36,,6,,3,36,PM2.5,Good
7/14/2021,00:00:00,16,35,,6,,3,35,PM2.5,Good
7/14/2021,01:00:00,16,34,,7,,3,34,PM2.5,Good
7/14/2021,02:00:00,16,35,,7,,3,35,PM2.5,Good
7/14/2021,03:00:00,16,35,,7,,3,35,PM2.5,Good
7/14/2021,04:00:00,17,36,,7,,3,36,PM2.5,Good
7/14/2021,05:00:00,17,36,,7,,3,36,PM2.5,Good
7/14/2021,06:00:00,17,37,,7,,3,37,PM2.5,Good
7/14/2021,07:00:00,17,37,,7,,3,37,PM2.5,Good
7/14/2021,08:00:00,17,37,,7,,3,37,PM2.5,Good
7/14/2021,09:00:00,17,37,,7,,3,37,PM2.5,Good
7/14/2021,10:00:00,17,37,,6,,3,37,PM2.5,Good
7/14/2021,11:00:00,17,36,,6,,3,36,PM2.5,Good
7/14/2021,12:00:00,16,35,,6,,3,35,PM2.5,Good
7/14/2021,13:00:00,16,35,,5,,3,35,PM2.5,Good
7/14/2021,14:00:00,16,35,,5,,3,35,PM2.5,Good
7/14/2021,15:00:00,16,35,,5,,3,35,PM2.5,Good
7/14/2021,16:00:00,16,35,,5,,3,35,PM2.5,Good
7/14/2021,17:00:00,16,35,,5,,3,35,PM2.5,Good
7/14/2021,18:00:00,17,36,,5,,3,36,PM2.5,Good
7/14/2021,19:00:00,17,36,,5,,3,36,PM2.5,Good
7/14/2021,20:00:00,16,35,,6,,3,35,PM2.5,Good
7/14/2021,21:00:00,16,35,,6,,3,35,PM2.5,Good
7/14/2021,22:00:00,16,35,,6,,3,35,PM2.5,Good
7/14/2021,23:00:00,16,35,,6,,3,35,PM2.5,Good
7/15/2021,00:00:00,17,36,,6,,3,36,PM2.5,Good
7/15/2021,01:00:00,17,37,,6,,3,37,PM2.5,Good
7/15/2021,02:00:00,17,37,,6,,3,37,PM2.5,Good
7/15/2021,03:00:00,17,37,,6,,3,37,PM2.5,Good
7/15/2021,04:00:00,17,37,,6,,3,37,PM2.5,Good
7/15/2021,05:00:00,17,36,,6,,3,36,PM2.5,Good
7/15/2021,06:00:00,17,36,,6,,3,36,PM2.5,Good
7/15/2021,07:00:00,17,37,,6,,3,37,PM2.5,Good
7/15/2021,08:00:00,17,36,,6,,3,36,PM2.5,Good
7/15/2021,09:00:00,17,36,,6,,3,36,PM2.5,Good
7/15/2021,10:00:00,16,36,,6,,3,36,PM2.5,Good
7/15/2021,11:00:00,17,36,,6,,4,36,PM2.5,Good
7/15/2021,12:00:00,17,36,,6,,3,36,PM2.5,Good
7/15/2021,13:00:00,16,36,,6,,3,36,PM2.5,Good
7/15/2021,14:00:00,16,36,,6,,3,36,PM2.5,Good
7/15/2021,15:00:00,16,35,,6,,3,35,PM2.5,Good
7/15/2021,16:00:00,16,35,,6,,3,35,PM2.5,Good
7/15/2021,17:00:00,15,34,,6,,3,34,PM2.5,Good
7/15/2021,18:00:00,15,34,,6,,3,34,PM2.5,Good
7/15/2021,19:00:00,15,33,,6,,3,33,PM2.5,Good
7/15/2021,20:00:00,15,33,,6,,3,33,PM2.5,Good
7/15/2021,21:00:00,15,33,,6,,3,33,PM2.5,Good
7/15/2021,22:00:00,15,33,,6,,3,33,PM2.5,Good
7/15/2021,23:00:00,15,34,,6,,3,34,PM2.5,Good
7/16/2021,00:00:00,15,33,,6,,3,33,PM2.5,Good
7/16/2021,01:00:00,15,33,,6,,3,33,PM2.5,Good
7/16/2021,02:00:00,15,33,,6,,3,33,PM2.5,Good
7/16/2021,03:00:00,15,33,,6,,3,33,PM2.5,Good
7/16/2021,04:00:00,15,33,,6,,3,33,PM2.5,Good
7/16/2021,05:00:00,15,34,,6,,3,34,PM2.5,Good
7/16/2021,06:00:00,15,34,,6,,3,34,PM2.5,Good
7/16/2021,07:00:00,15,33,,6,,3,33,PM2.5,Good
7/16/2021,08:00:00,15,33,,6,,3,33,PM2.5,Good
7/16/2021,09:00:00,16,34,,6,,3,34,PM2.5,Good
7/16/2021,10:00:00,16,34,,6,,3,34,PM2.5,Good
7/16/2021,11:00:00,16,34,,7,,3,34,PM2.5,Good
7/16/2021,12:00:00,16,35,,7,,3,35,PM2.5,Good
7/16/2021,13:00:00,16,35,,7,,3,35,PM2.5,Good
7/16/2021,14:00:00,17,36,,8,,3,36,PM2.5,Good
7/16/2021,15:00:00,17,36,,8,,3,36,PM2.5,Good
7/16/2021,16:00:00,17,37,,8,,3,37,PM2.5,Good
7/16/2021,17:00:00,17,37,,8,,3,37,PM2.5,Good
7/16/2021,18:00:00,17,38,,8,,3,38,PM2.5,Good
7/16/2021,19:00:00,18,39,,9,,3,39,PM2.5,Good
7/16/2021,20:00:00,19,40,,9,,3,40,PM2.5,Good
7/16/2021,21:00:00,19,41,,9,,3,41,PM2.5,Good
7/16/2021,22:00:00,19,42,,9,,4,42,PM2.5,Good
7/16/2021,23:00:00,20,43,,10,,4,43,PM2.5,Good
7/17/2021,00:00:00,21,44,,10,,4,44,PM2.5,Good
7/17/2021,01:00:00,22,47,,10,,4,47,PM2.5,Good
7/17/2021,02:00:00,22,48,,10,,4,48,PM2.5,Good
7/17/2021,03:00:00,23,48,,11,,4,48,PM2.5,Good
7/17/2021,04:00:00,23,50,,11,,4,50,PM2.5,Good
7/17/2021,05:00:00,24,50,,11,,4,50,PM2.5,Good
7/17/2021,06:00:00,24,51,,12,,4,51,PM2.5,Moderate
7/17/2021,07:00:00,26,51,,13,,4,51,PM2.5,Moderate
7/17/2021,08:00:00,28,53,,13,,4,53,PM2.5,Moderate
7/17/2021,09:00:00,29,54,,14,,4,54,PM2.5,Moderate
7/17/2021,10:00:00,30,55,,14,,3,55,PM2.5,Moderate
7/17/2021,11:00:00,31,56,,13,,3,56,PM2.5,Moderate
7/17/2021,12:00:00,31,56,,13,,3,56,PM2.5,Moderate
7/17/2021,13:00:00,31,56,,12,,4,56,PM2.5,Moderate
7/17/2021,14:00:00,32,56,,12,,4,56,PM2.5,Moderate
7/17/2021,15:00:00,32,56,,11,,4,56,PM2.5,Moderate
7/17/2021,16:00:00,32,56,,11,,4,56,PM2.5,Moderate
7/17/2021,17:00:00,32,56,,10,,4,56,PM2.5,Moderate
7/17/2021,18:00:00,32,56,,10,,4,56,PM2.5,Moderate
7/17/2021,19:00:00,31,56,,10,,4,56,PM2.5,Moderate
7/17/2021,20:00:00,31,55,,10,,4,55,PM2.5,Moderate
7/17/2021,21:00:00,30,55,,9,,4,55,PM2.5,Moderate
7/17/2021,22:00:00,31,55,,9,,4,55,PM2.5,Moderate
7/17/2021,23:00:00,31,56,,9,,4,56,PM2.5,Moderate
7/18/2021,00:00:00,31,56,,9,,4,56,PM2.5,Moderate
7/18/2021,01:00:00,30,55,,9,,4,55,PM2.5,Moderate
7/18/2021,02:00:00,30,55,,8,,4,55,PM2.5,Moderate
7/18/2021,03:00:00,29,54,,8,,3,54,PM2.5,Moderate
7/18/2021,04:00:00,29,54,,8,,4,54,PM2.5,Moderate
7/18/2021,05:00:00,28,54,,8,,4,54,PM2.5,Moderate
